BusinessName,Category,Rating,ReviewCount,Price,City,State,ZipCode,Latitude,Longitude,IsOpen,Wifi,OutdoorSeating,Delivery
Wilkins-Miller,Hotel,2.86,144,188.0222997,Ronaldchester,NH,43964,-5.844777,-157.315204,Yes,None,Yes,No
"Mosley, Lewis and Collins",Gym,1.75,263,763.9752598,New Jennaburgh,KS,52503,-82.37787,116.898731,No,None,No,Yes
Perez LLC,Hotel,2.84,913,340.2274099,South Claytonview,PW,70768,-40.7328535,-167.332655,No,None,No,No
Guzman-Williams,Hotel,2.22,950,743.8748389,South Michaelshire,IN,35693,-42.159402,150.478343,Yes,Paid,Yes,No
"Carter, Green and Heath",Bar,1.42,327,637.8410758,Samuelshire,TX,36414,57.3790615,105.737453,No,None,Yes,Yes
"Hall, Lopez and Holloway",Bar,4.17,110,953.9461603,North Virginiaberg,WV,3016,16.8629965,13.590276,No,Paid,Yes,Yes
"Mitchell, Flores and Moreno",Restaurant,4.08,439,380.7764142,West Johnberg,KS,43617,-86.7305075,-67.091767,Yes,Paid,No,Yes
"Cobb, Adams and Hall",Restaurant,3.13,916,485.8168234,New Paulaton,VI,58392,-33.523669,-101.686282,No,Free,No,No
"Sandoval, Lopez and Vaughn",Gym,3.97,884,524.1407806,Fordfurt,AZ,16737,50.56685,83.247424,Yes,None,No,No
Elliott Ltd,Gym,2,962,312.6810658,Meganchester,SD,77787,86.914569,-67.922565,No,Free,Yes,Yes
Christian Ltd,Cafe,4.56,531,516.1024037,Josephburgh,ID,95531,-54.27532,-168.836825,Yes,None,Yes,No
Bowers-Delacruz,Hotel,4.24,11,509.5521908,Isaacfort,OK,65053,-89.9531275,-43.061413,No,Free,No,Yes
Solomon-Barnett,Hotel,3.01,431,462.0828827,Wolfstad,HI,28030,-21.378623,-100.67374,Yes,Paid,No,No
Larsen Ltd,Restaurant,3.39,937,895.8605512,Lake Jody,MO,88072,26.010818,-44.158086,No,None,No,Yes
Taylor-Hammond,Restaurant,1.77,437,913.8403135,Vincentmouth,CO,82384,66.7631215,-116.664719,No,Free,No,Yes
Leon-Perez,Hotel,2.79,233,993.2154921,Micheleland,AS,2290,24.162909,156.086918,Yes,None,Yes,No
Davis Ltd,Gym,2.38,517,767.7765428,West Jose,OK,14380,60.4545985,26.531076,No,Paid,Yes,Yes
Robinson-Lopez,Cafe,4.26,164,208.0819737,West Patriciafurt,NY,25584,-60.4272605,-153.304394,Yes,Free,Yes,Yes
Brown-Myers,Bar,2.81,532,438.7560515,East John,FL,72414,-38.022852,-18.332337,Yes,Free,No,No
"Brewer, Avila and Smith",Cafe,1.98,325,157.0159739,Christopherfort,IL,25602,38.7053585,-32.566663,No,None,No,Yes
"Scott, Wilson and Maldonado",Gym,4.8,913,289.3631977,Jasonview,IL,45347,38.6395045,-83.247166,Yes,Paid,Yes,No
Hill-Woods,Gym,2,765,193.8970469,New Sergio,MH,31365,-85.7089615,-88.876152,Yes,Paid,No,Yes
"Murphy, Woods and Ramirez",Gym,1.69,447,757.6716534,East Max,HI,93230,75.5456425,-166.157808,No,None,Yes,Yes
"Bond, Cruz and Acevedo",Cafe,4.95,288,512.6766994,North Sabrinaland,WI,46118,-7.730978,-105.091794,Yes,None,No,Yes
Rios-Vargas,Gym,3.57,618,373.5644055,Karenfort,KS,34411,82.4031165,164.944914,No,Paid,Yes,No
"Flores, Rubio and Sullivan",Hotel,4.48,196,366.4095284,Port Christinaberg,CO,70335,-68.196291,136.538233,No,Paid,No,No
Moore-Patterson,Restaurant,4.28,429,377.3628431,Knightside,IL,56777,-76.9947035,-62.676556,No,Paid,Yes,Yes
"Nelson, Jimenez and Thomas",Hotel,2.97,863,191.4341678,New Cody,NM,33057,-16.040222,36.807293,Yes,Free,Yes,Yes
"Finley, Grant and Herman",Bar,1.52,392,735.9084756,New Timothyburgh,AK,67229,-45.719141,-129.374961,Yes,None,Yes,No
Frey Inc,Restaurant,4.62,130,500.5648294,North Sophiatown,SC,34764,-1.1817345,-92.66492,No,Paid,Yes,No
Steele-Morgan,Gym,3.18,975,312.9269295,North Nicolechester,MO,18584,7.034433,101.4138,Yes,None,No,Yes
Johnson-Frye,Bar,4.41,918,761.7999297,New Christineview,RI,42672,-51.9950385,3.369497,Yes,Free,Yes,Yes
"Mcgee, Padilla and Stewart",Hotel,1.35,102,997.874528,Courtneyville,KS,3859,89.025494,-127.954117,No,Free,No,No
"White, Mack and Lane",Hotel,3.22,266,157.0518165,New Melissafort,ME,35459,-41.534552,1.316958,Yes,Paid,Yes,Yes
Shepherd-Smith,Restaurant,2.08,470,668.6013248,West Joshua,VI,46923,-56.959743,-68.891557,Yes,Free,Yes,No
Wade and Sons,Bar,3.09,720,734.8377595,Margaretstad,VA,27671,-17.0124475,-38.737184,Yes,Free,No,Yes
Lewis PLC,Gym,1.31,578,820.3326361,Rickyberg,ND,41513,-57.4790725,35.728987,Yes,Free,No,No
"Sanchez, Gonzalez and Bowman",Cafe,4.02,936,732.3997534,East Linda,NJ,75608,-39.16243,-30.700355,No,None,Yes,Yes
"Alexander, Reese and Gonzalez",Hotel,4.64,100,193.0985875,Nicholasville,PW,99033,-75.315528,-146.324516,Yes,None,Yes,No
"Watkins, Mcbride and Jones",Restaurant,3.54,812,645.4895398,North Krystalton,WY,78213,81.738178,-35.31217,No,Free,Yes,No
Pugh Ltd,Restaurant,2.3,969,811.5153542,West Nancy,OR,58473,-33.873643,79.856373,Yes,Paid,Yes,Yes
Campbell Ltd,Gym,4.99,965,943.9932341,Lake Stephanietown,NM,49775,55.297483,-124.264477,No,None,No,No
"Bates, Jones and Adams",Restaurant,2.59,596,558.2196534,Joannside,NY,39885,-26.029721,73.247601,No,Free,No,Yes
Cisneros and Sons,Bar,4.42,430,559.3937257,Port Bradley,WY,6260,-31.2723235,19.46385,No,Free,No,Yes
Watkins Group,Bar,2.99,993,392.0876854,Matthewville,NH,10354,84.1849585,76.584704,No,Paid,No,No
Vasquez-Crawford,Gym,2.72,213,149.5938761,Deniseside,AK,65870,34.816811,-45.786694,Yes,None,No,No
"Munoz, Lloyd and Gordon",Hotel,3.07,11,467.2746424,South Keith,WA,30135,88.756621,-0.787488,No,Paid,No,Yes
"Lawrence, Sawyer and Smith",Bar,1.85,695,145.2538176,Kingfort,NM,57580,-48.7531965,-24.441158,Yes,Free,No,No
"Harris, Ellis and Harris",Gym,1.94,506,528.6866693,North Petershire,TN,15352,-38.53031,51.415759,Yes,Paid,No,Yes
"Shaw, Dunn and Gonzalez",Bar,1.54,415,691.8827416,South Alexandra,CT,69182,-27.7886425,63.216159,No,None,No,Yes
Rodriguez Group,Hotel,2.73,783,934.2532653,Rhondastad,WY,35199,-60.8750535,-35.520482,Yes,None,Yes,No
"Browning, Christian and Martinez",Cafe,3.82,890,571.0134581,Port Cynthia,IA,3011,31.0078265,76.124995,No,Paid,No,No
Guzman Ltd,Cafe,4.35,805,372.0987886,Russellside,WY,91188,42.9908945,-122.258218,No,None,No,Yes
Cain-Pierce,Restaurant,3.98,885,875.8786507,Rodriguezland,IA,52849,-0.677544,-167.074658,Yes,None,No,No
Alvarado LLC,Bar,3.11,425,465.5536258,North Christopher,RI,56578,-48.9826295,168.386816,Yes,Free,No,No
Novak-Vasquez,Bar,3.08,808,369.2750409,Henryland,CA,47042,46.137679,131.097943,No,Free,Yes,No
Bentley-Walker,Gym,2.4,93,198.9985617,West Natasha,TN,5969,35.617692,88.60808,Yes,Paid,Yes,Yes
Haynes Inc,Restaurant,1.14,358,708.583265,South David,OR,51272,-62.5357965,153.903407,No,Paid,No,Yes
Mcdonald Group,Hotel,2.51,824,855.5471369,Judithfort,MH,23399,-78.7756785,81.37117,No,None,No,Yes
Reyes and Sons,Cafe,2.44,270,112.0823053,West Scottborough,NV,24515,78.646767,70.64695,Yes,Free,No,No
Perez Inc,Gym,4.85,574,261.1270847,East Donnaburgh,WY,56430,70.408088,-85.322652,No,None,No,Yes
Fischer and Sons,Restaurant,2.85,876,526.7012991,North Mark,IN,39114,-7.3032025,-24.099055,Yes,Paid,Yes,No
"Buchanan, Davis and Taylor",Cafe,3.96,781,983.600491,New Johnfurt,WI,62710,-13.812976,-54.951479,No,Free,Yes,Yes
Daniels-Barrett,Cafe,1.42,669,101.8681666,Port Sarah,AL,31548,-48.608792,66.497916,Yes,None,No,No
Flores Group,Hotel,2.06,439,216.2037298,New Jerrystad,WA,77539,-8.7123145,84.891666,Yes,Paid,Yes,No
Cordova-Anderson,Bar,2.44,646,609.6767235,New Stacy,IN,13946,73.741401,22.253959,No,None,No,Yes
"Frye, Moss and Garcia",Bar,2.99,335,223.5046964,Johnsonborough,CO,44175,32.379851,120.150031,Yes,Paid,Yes,No
Williams-Oneill,Restaurant,1.29,155,933.035961,Davisshire,RI,98850,82.2911115,37.114108,Yes,Free,No,No
Tyler and Sons,Bar,1.38,799,205.170489,Port Jeremyview,ND,20539,-82.9071675,177.108169,Yes,None,Yes,Yes
Costa-Clark,Bar,1.01,86,426.5760365,Staceyshire,GU,88130,26.1648465,148.74975,No,Paid,Yes,No
"Lopez, Waters and Contreras",Hotel,3.96,217,404.6445375,Ericmouth,NE,81516,73.568317,36.628014,Yes,Paid,Yes,No
Rhodes LLC,Bar,4.49,355,377.4003917,South Kimberlychester,ID,87693,-54.053998,86.039194,No,None,No,Yes
Sanders LLC,Bar,4.65,686,575.4434062,South Robert,CT,92840,-60.606041,-146.963917,No,None,No,No
Harmon and Sons,Bar,4.6,964,982.0344688,Port Laurenhaven,NY,70757,-26.6279,7.078447,Yes,Paid,No,No
Nash Inc,Cafe,4.93,626,386.3885787,Patriciashire,HI,85136,69.539053,27.528841,No,Paid,Yes,No
Baker PLC,Hotel,2.2,828,922.2650575,Watsonbury,WI,56553,-88.366938,-27.823947,No,Paid,No,Yes
Zimmerman LLC,Restaurant,1.47,99,565.9922231,Lake Christopherland,AR,24428,-46.2603445,-43.967745,Yes,None,No,Yes
"Cervantes, Mack and Parker",Restaurant,3.69,717,318.8158119,Lisastad,MP,28088,-47.9136905,172.315399,No,Paid,No,Yes
Williams-Taylor,Cafe,2.23,131,166.0919645,Diazville,IA,15276,49.8586035,-38.704835,Yes,None,No,No
Franco Inc,Hotel,1.36,75,832.349309,Port Cassandra,MP,53675,73.9679485,-165.245725,Yes,Paid,No,No
Ray Inc,Hotel,2.47,540,299.9144323,Davidfurt,MH,59982,-23.1487285,17.983048,Yes,None,No,Yes
"Brown, Frye and Garcia",Hotel,2.63,868,914.4474623,West Patricia,WA,55340,52.2013,167.632242,No,Free,No,Yes
Brown PLC,Cafe,2.2,232,911.7049081,Mccannstad,DC,46911,80.74949,6.237462,Yes,None,No,No
Miller-Cohen,Cafe,4.12,753,936.7904195,South Lindahaven,AZ,60842,74.005981,171.318828,Yes,None,Yes,No
Rose-Martin,Cafe,3.72,25,531.3647254,Gilbertville,MO,76886,-13.5194985,-61.42178,No,None,No,No
"Sanchez, Reynolds and Harris",Bar,4.05,985,906.7973239,Joseside,MI,50362,49.9580875,-133.182127,Yes,Paid,No,No
Lopez-Simmons,Cafe,2.19,862,921.5425336,New Jessica,NJ,71630,-81.056034,174.164074,No,Paid,Yes,Yes
"Nguyen, Holloway and Jones",Hotel,4.07,797,447.4625076,Michaelstad,NH,33950,77.1893055,-5.324042,No,Free,Yes,Yes
King-Coleman,Gym,3.01,738,158.7870327,Hodgesfurt,WY,24933,-33.0479275,63.173239,Yes,Free,Yes,Yes
Long-Garcia,Restaurant,1.35,9,389.2964059,Lake Alexa,CA,25512,-35.1997485,-40.903233,No,None,No,Yes
"Shaffer, Jones and Wong",Gym,3.42,839,222.7684882,Russomouth,MP,4045,70.890252,-125.350694,No,Free,No,Yes
Phillips-Alexander,Cafe,1.52,557,870.5290014,New Olivia,IL,82042,-16.6559205,145.418734,Yes,Paid,Yes,Yes
"Bowen, Wright and Knapp",Gym,1.97,472,528.8391152,Tapiatown,VI,6396,-27.545122,-87.307742,Yes,None,No,No
Mcguire Inc,Gym,2.25,309,114.5337819,Jennifermouth,VI,21891,-48.0937745,-104.417866,Yes,None,No,No
Boyd LLC,Restaurant,2.39,612,989.0943954,New Susan,AS,1710,42.0146175,-87.322151,No,None,No,Yes
"Barrett, Wood and Rodriguez",Gym,3.76,880,960.8532208,New Amanda,ME,30412,-33.8973075,32.921362,No,Paid,Yes,No
"Cook, Aguirre and Bailey",Gym,4.31,856,203.4007836,Heathertown,SD,46101,0.838913,177.848237,No,Free,Yes,Yes
"Garcia, Weber and Trujillo",Hotel,2.96,355,206.7077695,West Richard,NV,66451,11.67674,-62.58094,No,None,Yes,Yes
Torres-Alexander,Bar,1.18,733,680.2047838,Lake Lauren,ME,73308,48.858347,-169.235524,Yes,Free,Yes,No
Hamilton-Martin,Hotel,4.12,43,462.7353556,Jefferytown,AL,77391,-50.1314495,130.003968,Yes,Free,No,No
Drake LLC,Cafe,4.07,323,916.5688212,Lake James,VT,93067,-3.401479,-98.586999,Yes,Paid,No,No
Garcia Inc,Cafe,4.5,318,297.9353431,South Davidberg,AS,57121,24.5716325,146.261163,Yes,Paid,Yes,Yes
Johnson LLC,Gym,2.22,779,409.6470716,South Nancy,ID,75639,31.5662475,136.643376,Yes,Paid,No,Yes
Sanchez Inc,Gym,2.82,801,164.5758894,Johnsonville,LA,52590,-1.5294335,159.300275,No,Free,No,No
Burch-Hudson,Bar,1.25,450,982.7636491,Deleonshire,MH,83309,47.6227985,53.219214,Yes,Paid,No,No
Jones LLC,Restaurant,3.28,211,436.2357521,West Erinhaven,GU,95612,49.8635065,-96.845655,No,None,Yes,No
Wilson LLC,Cafe,3,492,972.2986297,Harrisville,AR,11081,-18.466296,-30.77973,Yes,Free,Yes,No
Moody-Foster,Bar,3.41,93,242.6643862,West Melinda,NJ,82866,-28.4561385,17.623466,No,Paid,No,Yes
"Wall, Ali and Kelly",Hotel,3.91,707,302.2307959,New Rose,NC,72472,-22.9569015,176.940748,No,None,Yes,No
"Jones, Mann and Stone",Bar,2.78,372,814.2725724,Melissaberg,NM,90409,-65.6531815,-128.571795,No,Free,Yes,Yes
Vance PLC,Cafe,4.01,382,679.8602506,Carmenhaven,VI,97716,50.587126,-45.051812,Yes,Paid,No,Yes
"Murphy, Price and Conrad",Hotel,4.41,656,401.8787126,North Karen,ND,25419,75.1776295,29.498214,Yes,Paid,No,Yes
Johnson-Le,Cafe,1.49,528,459.9221121,Johnfort,UT,85851,21.81948,42.332496,No,Paid,No,Yes
Russell Inc,Cafe,2.94,490,433.0365315,North Ryan,NJ,14933,-22.7012595,29.68392,No,Free,Yes,No
Harris-Garcia,Gym,3.72,122,654.2811983,Kristybury,WI,49797,-54.873393,128.998746,No,Paid,Yes,Yes
"Parker, King and Taylor",Cafe,4.92,554,959.9539315,Christopherstad,FL,3059,-81.5960175,49.940026,Yes,Free,No,Yes
"Johnson, King and Moore",Gym,3.5,272,872.8465829,South Jeromeside,AL,15967,88.5602375,90.723934,No,Free,Yes,No
"Hernandez, Kennedy and Kramer",Bar,4.66,559,625.6076721,Stevenchester,WI,36539,-44.2487965,164.616138,Yes,Free,No,No
Bean-Lopez,Hotel,2.48,948,582.2110124,East Jennifer,DE,71991,51.939937,-40.055599,No,None,Yes,No
"Landry, Wright and Ramirez",Gym,1.13,968,741.3315323,Alexanderfort,MA,91493,62.6933915,142.679188,Yes,Paid,No,Yes
"Melendez, Pace and Acosta",Hotel,4.81,230,791.1807096,Port Rickyside,PR,4256,-55.775403,107.215559,Yes,Free,Yes,Yes
"Kelley, Wilson and Phillips",Hotel,3.15,188,756.5642795,Kathrynview,PA,41862,-61.1447865,167.025473,No,Paid,No,Yes
Owens Group,Cafe,3.53,876,716.3724549,Cassandraland,WI,8684,-83.251815,-37.421519,Yes,Paid,Yes,No
Graves-Smith,Restaurant,2.51,913,727.5198471,Jenkinsbury,VA,8602,-1.4868265,-160.130863,No,Free,Yes,No
Pope PLC,Hotel,1.86,918,403.9444873,Santosfort,ND,42424,-29.158124,-71.711086,No,Free,No,No
Parker-Jones,Cafe,3.9,39,603.3723923,South Samanthachester,PW,14642,47.444595,81.737875,Yes,Free,No,No
Cox-Williams,Bar,4.7,701,360.2774585,North Michelle,KS,2326,2.756702,-99.654559,No,Paid,Yes,Yes
Carroll Ltd,Cafe,3.09,900,100.6856696,Velazquezside,FM,61042,-54.2476985,-178.924108,Yes,Free,No,Yes
Williams-Robinson,Gym,1.22,121,472.0910161,Kimberlyborough,PA,83678,41.347809,-22.130564,Yes,Free,No,Yes
Wright PLC,Restaurant,1.93,357,849.790431,Xavierchester,MS,81456,20.686596,-6.690919,No,None,No,No
Cooper-Barr,Bar,3.28,191,589.8816115,West Daniel,KS,85047,55.9394295,57.897628,No,Free,Yes,Yes
"Martinez, Curry and Pittman",Bar,4.98,743,442.8720434,Adrianchester,DE,18909,-72.1040955,171.408134,No,None,Yes,Yes
Andrews PLC,Cafe,1.83,148,266.8348416,New Deniseport,NH,25808,-31.221014,173.521056,Yes,Paid,Yes,Yes
Smith-Thompson,Bar,1.75,527,261.1698329,South Andrewburgh,PR,59876,-48.7065845,125.988605,Yes,Free,No,Yes
Lucas and Sons,Bar,2.79,96,431.9804935,West Wesleyton,PA,11691,0.731931,33.426973,No,None,No,No
Poole Ltd,Cafe,2.23,437,978.8651448,North Brookeborough,PW,43405,80.297974,-83.446439,No,None,Yes,No
Mueller LLC,Bar,2.84,557,703.0567129,New Theresa,WV,10843,40.856288,24.025301,Yes,Paid,No,No
Davis-Murray,Gym,1.12,208,538.8840685,Reneemouth,GA,23863,71.8521225,-159.899577,Yes,Free,Yes,Yes
Wade-Harris,Hotel,3.79,781,209.9647632,Johnsonfort,MD,82480,27.447825,-111.837106,No,Free,No,Yes
Ward-Warner,Cafe,3.75,61,764.2239273,Dyertown,MD,72815,-75.4087105,-57.754496,No,Free,No,Yes
Dixon-Perez,Gym,4.19,993,716.0716548,Kimberlyberg,KS,16351,-11.890871,155.877816,Yes,Free,Yes,Yes
Torres Group,Cafe,1.14,214,810.1017667,Coxview,MO,33513,-18.7664005,126.349611,No,None,Yes,Yes
"Bell, Kane and Garcia",Cafe,3.03,772,105.9701357,West Rachelfort,GA,74447,67.8546615,29.276736,No,None,No,No
"Kennedy, Hall and Morales",Cafe,3.87,468,630.6374574,East April,FL,30493,32.542896,76.854514,No,Paid,No,No
Tucker-Jackson,Gym,4.03,770,961.1490213,Davidmouth,DE,79655,50.0067935,2.353526,No,Paid,No,No
"Perez, Boyle and Kramer",Cafe,3.64,321,166.8322067,Ericachester,MI,51516,-37.817412,-10.048002,No,Paid,Yes,Yes
Collins and Sons,Gym,1.31,637,488.3233272,North Amandachester,OH,72277,7.5322845,-108.914879,Yes,Paid,Yes,Yes
"White, Ross and Hughes",Bar,2.87,692,219.2870762,North Terrencemouth,WY,58173,1.383267,-156.397239,No,Paid,Yes,Yes
"Marshall, Rush and Nash",Hotel,4.17,20,542.2909993,Aprilfurt,TX,8709,87.139561,69.935394,No,Free,Yes,Yes
"Hardin, Obrien and Silva",Restaurant,1.7,995,553.320389,Donnaland,MS,34942,-75.799057,168.139743,No,Free,Yes,No
"Clark, Mcpherson and Taylor",Gym,1.87,848,575.5840563,Guerreroland,KS,73736,19.440069,-45.673081,Yes,Free,No,Yes
"Moore, Bowman and Willis",Gym,3.72,994,464.9412853,Travisshire,MH,57538,79.6221965,68.656094,Yes,Paid,Yes,No
Hayes-Hayes,Bar,4.77,203,717.5603482,Hendersonville,IN,44282,-52.6715915,-127.994393,Yes,None,No,No
"Hill, Kennedy and Watson",Hotel,2.14,420,479.1653205,Anthonyberg,MA,1426,34.8017625,168.526154,No,Free,No,No
"Bean, Riley and Booker",Hotel,1.7,557,551.6896389,Lake Robertfort,NC,56254,65.6931105,-164.670209,Yes,Free,No,Yes
Jackson and Sons,Cafe,4.1,804,539.3456556,Port Shannonmouth,NY,46085,87.003489,169.693765,No,Free,No,No
"Santiago, Glover and Whitney",Cafe,2.14,257,798.1138858,North Jessicastad,ND,40073,-79.6525195,118.518231,No,Free,Yes,Yes
Davis-Roberts,Bar,2.54,446,523.3520618,East Katherine,WY,18915,-52.01655,-177.812024,Yes,Paid,No,No
Stokes PLC,Hotel,4.42,16,420.9932731,East Nicole,TN,84378,-43.2500415,93.510939,Yes,None,No,No
White and Sons,Bar,3.85,684,286.9866223,Dawnstad,MT,92199,-75.6883435,-30.134874,Yes,Free,Yes,No
Myers-Cook,Bar,3.81,999,795.4307751,Tonihaven,IN,21830,82.7192625,-164.148526,Yes,None,No,No
"Gomez, Hall and Shelton",Restaurant,2.42,736,362.3959106,North Ricardo,NC,19242,-66.357494,-149.256425,Yes,Free,Yes,Yes
Ward-Graves,Restaurant,4.02,762,505.6183867,North Lori,IA,77118,32.41782,160.885969,No,None,No,Yes
Cross-Mendoza,Bar,4.02,157,447.3582756,New Tylerburgh,VI,4979,-4.847358,161.34981,No,None,No,No
Lopez Group,Bar,3.47,279,838.5659271,Millerview,GA,19815,67.605672,-174.211301,Yes,Free,Yes,No
"Bennett, Price and Johnson",Hotel,4.63,426,782.3265268,North Jamesbury,NH,56897,2.622733,-124.966693,No,None,Yes,No
Sampson Inc,Bar,4.7,961,460.5578734,Andreaview,KS,50282,27.979879,-56.35543,No,None,Yes,Yes
Jackson-Mccormick,Bar,2.62,725,840.1309918,Hartmanstad,SD,10213,34.132432,-161.854944,No,Paid,No,Yes
Harris PLC,Hotel,3.22,675,660.651756,North Matthew,NC,50264,-63.6039345,-25.532949,No,Free,No,Yes
"Clark, Williams and Morgan",Bar,3.21,83,285.803699,South Kathrynland,TN,5544,79.760379,96.160262,Yes,Paid,Yes,Yes
Vega-Gonzalez,Bar,1.13,365,665.3749366,New Georgechester,CO,2698,89.559132,-61.701477,No,None,Yes,No
Young Group,Hotel,3.26,897,441.8915066,South Haley,OK,76238,-69.69743,-16.721285,No,Free,No,No
Garcia PLC,Bar,3.96,673,719.5308332,Andreaside,OR,55163,55.8827875,-172.578632,No,Free,Yes,No
"Hubbard, Williams and Gordon",Cafe,2.99,500,837.0744111,Pottsbury,CO,51708,41.3622655,-6.302309,Yes,None,Yes,Yes
Henderson Inc,Hotel,3.68,155,769.7462785,Port Victor,MS,14379,-87.807242,67.112967,Yes,Free,Yes,No
Price PLC,Gym,1.66,697,678.2855765,South Tyrone,MN,79592,75.2943065,19.572207,No,Free,Yes,Yes
"Brady, Bennett and Suarez",Hotel,2.73,757,275.4451774,Port Vanessa,PR,66857,54.128558,-168.116902,No,Free,No,No
Cox-Sutton,Gym,3.17,212,460.7779239,East Zacharyton,AR,42371,80.182073,-54.688191,Yes,Free,Yes,No
"Rodriguez, Jones and Taylor",Restaurant,3.02,613,106.1514164,East Karenshire,LA,95569,32.476669,75.866841,No,Free,No,Yes
"Austin, Summers and Lowery",Cafe,3.8,905,916.726644,Jasonbury,OK,94385,48.582385,-121.461334,Yes,None,No,No
Jordan Ltd,Cafe,3.04,378,445.2330115,North Sheilaberg,MO,53510,48.3975325,0.278423,Yes,Free,Yes,No
Johnson and Sons,Hotel,3.96,403,820.2692716,East Maria,NC,49895,38.1214475,121.355407,No,Paid,No,No
"Pena, Allen and Mercado",Restaurant,3.17,968,282.6078218,Jamesland,NE,18678,-89.878547,74.924759,No,Free,No,Yes
Nguyen PLC,Bar,4.37,958,600.3445745,East Elizabethville,AK,80233,42.926473,167.767559,No,Paid,Yes,No
"Norton, Lewis and Shaffer",Restaurant,3.29,793,264.9814279,Lindsayton,MA,54557,-65.300693,-179.324875,No,Paid,No,No
"Cooper, Shelton and Williams",Bar,4.65,693,608.3119228,West Alice,GA,39338,64.271212,-50.116101,Yes,Paid,No,Yes
"King, Everett and Wilson",Hotel,4.13,272,444.9974489,South Dan,MD,83795,17.40463,-8.218018,No,Paid,No,Yes
Brown PLC,Restaurant,4.44,141,901.9534246,Jacksonmouth,SC,34712,4.23911,21.18902,No,Paid,No,No
"Suarez, Henderson and Edwards",Bar,1.08,465,540.4508383,Jonesberg,GU,61146,-86.7057525,91.310783,No,Paid,Yes,No
Hall and Sons,Restaurant,2.89,733,578.1088527,New Brittanyland,TX,2088,-11.052106,-137.891896,Yes,Free,Yes,No
Watson Inc,Bar,1.2,270,101.4159325,Jamestown,WA,18081,-64.26132,63.243476,Yes,None,No,No
Carlson-Gutierrez,Hotel,2.65,444,769.9171716,New William,MS,726,-27.5746125,-0.010315,Yes,None,Yes,No
"Gay, Page and Ford",Bar,4.02,623,131.3492703,Doylemouth,MH,40570,-66.5933335,-169.077459,Yes,Free,No,No
Simmons Group,Restaurant,1.76,344,241.9655296,North Patrickchester,AR,61426,80.680799,179.399614,Yes,Free,Yes,No
Graham and Sons,Cafe,3.11,126,417.9870874,Thomasbury,WV,53306,62.3643345,59.713016,Yes,Free,Yes,No
Marsh Ltd,Gym,2.6,180,686.9141927,South Amanda,WY,65661,-39.8211745,6.928542,Yes,Paid,No,No
Brown PLC,Gym,1.29,59,718.4243352,Snyderport,NM,83603,87.794661,-92.21767,Yes,Paid,No,No
Scott-Hill,Bar,2.36,556,803.8913887,New Jacksonborough,PW,13819,-3.269955,136.937471,Yes,None,Yes,Yes
Wilson-Moore,Bar,1.54,473,214.3670111,Georgeborough,ND,31321,68.2472355,141.883229,Yes,Free,No,Yes
Elliott Group,Gym,3.23,623,787.4470729,Tiffanyfurt,AL,65981,9.329034,90.037507,Yes,Paid,No,Yes
Lewis Inc,Hotel,1.53,16,531.6384937,New Stephenport,NM,35005,-24.4025215,-97.389385,No,Paid,Yes,Yes
"Wright, Mckay and Anderson",Cafe,1.39,472,804.9786172,Crawfordshire,NM,14260,20.8065155,48.090235,Yes,Free,No,Yes
Lowe LLC,Restaurant,3.33,176,966.8044927,New Tyler,MS,23199,-29.35214,75.594453,No,Free,No,Yes
Brown LLC,Restaurant,2.55,632,408.7419961,Arthurfurt,OR,80754,-3.634589,-74.86571,No,None,Yes,No
"Mcclure, Mason and Winters",Cafe,3.75,113,753.1177661,Johnborough,CO,99930,59.0772075,97.194558,Yes,Paid,Yes,No
Smith-Taylor,Bar,3.9,703,527.3252082,Port Robertborough,DE,71993,-85.406752,-87.425547,No,None,Yes,Yes
"Conway, Gray and Williams",Hotel,2.03,238,760.4642755,West Kaylaland,WV,74273,-20.281355,-179.440682,No,Paid,Yes,Yes
Simon-Robinson,Bar,3.28,648,696.3433884,Port Rachel,TX,77038,-84.039658,12.075798,Yes,Free,Yes,No
"Garcia, Wright and Ramsey",Restaurant,4.86,185,275.1949159,South Kathrynberg,WI,74263,87.3066715,-172.233153,Yes,None,No,No
Myers Ltd,Bar,4.76,255,749.1652617,Mcdonaldberg,OK,13943,-5.1528595,4.380745,Yes,Free,No,Yes
"Reed, Stephens and Ramirez",Cafe,1.41,457,712.4745729,East Josephfurt,OK,45498,-81.10609,61.234829,Yes,None,Yes,No
"Anderson, Meyer and Hernandez",Gym,4.15,286,162.2891622,North Brenda,ME,56661,-37.422424,-168.809229,Yes,Free,Yes,No
